id,smarts,entry_id,mechanism_id
201,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[N&D2&v3&H1&+0&!R:3].[O&D0&v2&H2&+0&!R:4]>>[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:4].[N&D1&v3&H2&+0&!R:3],"[168, 171, 173, 174, 176, 177, 238, 396, 591, 595, 608, 609, 624, 626, 635, 641, 676, 678, 679, 688, 706, 718, 723, 724, 731, 746, 747, 789, 805, 806, 814, 815, 816, 818, 820, 821, 821, 821, 830, 900, 964]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1]"
202,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:3].[N&D1&v3&H2&+0&!R:4]>>[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[N&D2&v3&H1&+0&!R:4].[O&D0&v2&H2&+0&!R:3],"[168, 171, 173, 174, 176, 177, 238, 396, 591, 595, 608, 609, 624, 626, 635, 641, 676, 678, 679, 688, 706, 718, 723, 724, 731, 746, 747, 789, 805, 806, 814, 815, 816, 818, 820, 821, 821, 821, 830, 900, 964]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1]"
203,[C&D3&v4&H0&+0&!R&z3:1](=[O&D1&v2&H0&+0&!R:2])-[N&D2&v3&H1&+0&!R:3].[O&D0&v2&H2&+0&!R:4]>>[C&D3&v4&H0&+0&!R&z3:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:4].[N&D1&v3&H2&+0&!R:3],"[170, 841]","[1, 1]"
204,[C&D3&v4&H0&+0&!R&z3:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:3].[N&D1&v3&H2&+0&!R:4]>>[C&D3&v4&H0&+0&!R&z3:1](=[O&D1&v2&H0&+0&!R:2])-[N&D2&v3&H1&+0&!R:4].[O&D0&v2&H2&+0&!R:3],"[170, 841]","[1, 1]"
205,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[N&D2&v3&H1&+0&!R:3].[O&D0&v2&H2&+0&!R:4]>>[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:4])-[O&D1&v2&H1&+0&!R:2].[N&D1&v3&H2&+0&!R:3],[175],[1]
206,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:3].[N&D1&v3&H2&+0&!R:4]>>[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:3])-[N&D2&v3&H1&+0&!R:4].[O&D0&v2&H2&+0&!R:2],[175],[1]
207,[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4]~[O&D2&v2&H0&+0&!R:5]-[P&D4&v5&H0&+0&!R:6](=[O&D1&v2&H0&+0&!R:7])(-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:9].[O&D0&v2&H2&+0&!R:10]>>[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4]~[O&D1&v2&H1&+0&!R:5].[O&D1&v2&H0&+0&!R:9]=[P&D4&v5&H0&+0&!R:6](-[O&D1&v2&H1&+0&!R:7])(-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:10],[178],[2]
208,[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4]~[O&D1&v2&H1&+0&!R:5].[O&D1&v2&H0&+0&!R:6]=[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])(-[O&D1&v2&H1&+0&!R:9])-[O&D1&v2&H1&+0&!R:10]>>[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4]~[O&D2&v2&H0&+0&!R:5]-[P&D4&v5&H0&+0&!R:7](=[O&D1&v2&H0&+0&!R:8])(-[O&D1&v2&H1&+0&!R:9])-[O&D1&v2&H1&+0&!R:6].[O&D0&v2&H2&+0&!R:10],[178],[2]
209,[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4]~[O&D2&v2&H0&+0&!R:5]-[P&D4&v5&H0&+0&!R:6](=[O&D1&v2&H0&+0&!R:7])-[O&D1&v2&H1&+0&!R:8].[O&D0&v2&H2&+0&!R:9]>>[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4]~[O&D1&v2&H1&+0&!R:5].[O&D1&v2&H0&+0&!R:7]=[P&D4&v5&H0&+0&!R:6](-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:9],[179],[1]
210,[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4]~[O&D1&v2&H1&+0&!R:5].[O&D1&v2&H0&+0&!R:6]=[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:9]>>[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4]~[O&D2&v2&H0&+0&!R:5]-[P&D4&v5&H0&+0&!R:7](=[O&D1&v2&H0&+0&!R:6])-[O&D1&v2&H1&+0&!R:8].[O&D0&v2&H2&+0&!R:9],[179],[1]
211,[C&D3&v4&H0&+0&!R&z1:1](=[O&D1&v2&H0&+0&!R:2])-[C&D2&v4&H2&+0&!R&z0:3].[O&D0&v2&H2&+0&!R:4]>>[C&D1&v4&H3&+0&!R&z0:3].[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:4],[180],[1]
212,[C&D1&v4&H3&+0&!R&z0:1].[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[O&D1&v2&H1&+0&!R:4]>>[C&D3&v4&H0&+0&!R&z1:2](=[O&D1&v2&H0&+0&!R:3])-[C&D2&v4&H2&+0&!R&z0:1].[O&D0&v2&H2&+0&!R:4],[180],[1]
213,[O&D0&v2&H2&+0&!R:1].[O&D0&v2&H2&+0&!R:2].[O&D1&v2&H0&+0&!R:3]=[C&D2&v4&H1&+0&!R&z1:4]-[C&D2&v4&H2&+0&!R&z1:5]-[P&D4&v5&H0&+0&!R:6]=[O&D1&v2&H0&+0&!R:7]>>[C&D1&v4&H3&+0&!R&z0:5]-[C&D2&v4&H1&+0&!R&z1:4]=[O&D1&v2&H0&+0&!R:1].[O&D0&v2&H2&+0&!R:3].[O&D1&v2&H0&+0&!R:7]=[P&D4&v5&H0&+0&!R:6]-[O&D1&v2&H1&+0&!R:2],[181],[1]
214,[C&D1&v4&H3&+0&!R&z0:1]-[C&D2&v4&H1&+0&!R&z1:2]=[O&D1&v2&H0&+0&!R:3].[O&D0&v2&H2&+0&!R:4].[O&D1&v2&H0&+0&!R:5]=[P&D4&v5&H0&+0&!R:6]-[O&D1&v2&H1&+0&!R:7]>>[O&D0&v2&H2&+0&!R:3].[O&D0&v2&H2&+0&!R:7].[O&D1&v2&H0&+0&!R:4]=[C&D2&v4&H1&+0&!R&z1:2]-[C&D2&v4&H2&+0&!R&z1:1]-[P&D4&v5&H0&+0&!R:6]=[O&D1&v2&H0&+0&!R:5],[181],[1]
215,[C&D4&v4&H0&+0&!R&z1:1](-[O&D1&v2&H1&+0&!R:2])-[C@&D3&v4&H1&+0&!R&z0:3](-[C&D2&v4&H2&+0&!R&z0:4])-[C&D3&v4&H0&+0&!R&z2:5]=[O&D1&v2&H0&+0&!R:6]>>[C&D3&v4&H0&+0&!R&z1:1]=[O&D1&v2&H0&+0&!R:2].[O&D1&v2&H0&+0&!R:6]=[C&D3&v4&H0&+0&!R&z2:5]-[C&D2&v4&H2&+0&!R&z0:3]-[C&D2&v4&H2&+0&!R&z0:4],"[182, 182, 182, 182]","[1, 2, 3, 4]"
216,[C&D3&v4&H0&+0&!R&z1:1]=[O&D1&v2&H0&+0&!R:2].[O&D1&v2&H0&+0&!R:3]=[C&D3&v4&H0&+0&!R&z2:4]-[C&D2&v4&H2&+0&!R&z0:5]-[C&D2&v4&H2&+0&!R&z0:6]>>[C&D4&v4&H0&+0&!R&z1:1](-[O&D1&v2&H1&+0&!R:2])-[C@&D3&v4&H1&+0&!R&z0:5](-[C&D2&v4&H2&+0&!R&z0:6])-[C&D3&v4&H0&+0&!R&z2:4]=[O&D1&v2&H0&+0&!R:3],"[182, 182, 182, 182]","[1, 2, 3, 4]"
217,[O&D2&v2&H0&+0&!R:1]-[C@&D3&v4&H1&+0&R&z1:2]1-[C@&D3&v4&H1&+0&R&z1:3](-[O&D1&v2&H1&+0&!R:4])-[C@&D3&v4&H1&+0&R&z1:5](-[O&D1&v2&H1&+0&!R:6])-[C@@&D3&v4&H1&+0&R&z2:7](-[O&D1&v2&H1&+0&!R:8])-[O&D2&v2&H0&+0&R:9]-[C@@&D3&v4&H1&+0&R&z1:10]-1~[*:11]~[O&D1&v2&H1&+0&!R:12]>>[*:11](~[O&D1&v2&H1&+0&!R:12])~[C&D3&v4&H0&+0&R&z1:10]1=[C&D2&v4&H1&+0&R&z0:2]-[C@&D3&v4&H1&+0&R&z1:3](-[O&D1&v2&H1&+0&!R:4])-[C@&D3&v4&H1&+0&R&z1:5](-[O&D1&v2&H1&+0&!R:6])-[C@@&D3&v4&H1&+0&R&z2:7](-[O&D1&v2&H1&+0&!R:8])-[O&D2&v2&H0&+0&R:9]-1.[O&D1&v2&H1&+0&!R:1],"[184, 184]","[3, 2]"
218,[*:1](~[O&D1&v2&H1&+0&!R:2])~[C&D3&v4&H0&+0&R&z1:3]1=[C&D2&v4&H1&+0&R&z0:4]-[C@&D3&v4&H1&+0&R&z1:5](-[O&D1&v2&H1&+0&!R:6])-[C@&D3&v4&H1&+0&R&z1:7](-[O&D1&v2&H1&+0&!R:8])-[C@@&D3&v4&H1&+0&R&z2:9](-[O&D1&v2&H1&+0&!R:10])-[O&D2&v2&H0&+0&R:11]-1.[O&D1&v2&H1&+0&!R:12]>>[O&D2&v2&H0&+0&!R:12]-[C@&D3&v4&H1&+0&R&z1:4]1-[C@&D3&v4&H1&+0&R&z1:5](-[O&D1&v2&H1&+0&!R:6])-[C@&D3&v4&H1&+0&R&z1:7](-[O&D1&v2&H1&+0&!R:8])-[C@@&D3&v4&H1&+0&R&z2:9](-[O&D1&v2&H1&+0&!R:10])-[O&D2&v2&H0&+0&R:11]-[C@@&D3&v4&H1&+0&R&z1:3]-1~[*:1]~[O&D1&v2&H1&+0&!R:2],"[184, 184]","[3, 2]"
219,[O&D0&v2&H2&+0&!R:1].[O&D2&v2&H0&+0&!R:2]-[C&D3&v4&H1&+0&R&z1:3]-[C&D2&v4&H2&+0&R&z0:4]-[C&D3&v4&H1&+0&R&z2:5](-[n&D3&v3&H0&+0&R:6])-[O&D2&v2&H0&+0&R:7]>>[C&D2&v4&H1&+0&R&z0:3]=[C&D2&v4&H1&+0&R&z0:4]-[C&D3&v4&H1&+0&R&z2:5](-[O&D1&v2&H1&+0&!R:1])-[O&D2&v2&H0&+0&R:7].[O&D1&v2&H1&+0&!R:2].[n&D2&v3&H1&+0&R:6],[185],[1]
220,[C&D2&v4&H1&+0&R&z0:1]=[C&D2&v4&H1&+0&R&z0:2]-[C&D3&v4&H1&+0&R&z2:3](-[O&D1&v2&H1&+0&!R:4])-[O&D2&v2&H0&+0&R:5].[O&D1&v2&H1&+0&!R:6].[n&D2&v3&H1&+0&R:7]>>[O&D0&v2&H2&+0&!R:4].[O&D2&v2&H0&+0&!R:6]-[C&D3&v4&H1&+0&R&z1:1]-[C&D2&v4&H2&+0&R&z0:2]-[C&D3&v4&H1&+0&R&z2:3](-[n&D3&v3&H0&+0&R:7])-[O&D2&v2&H0&+0&R:5],[185],[1]
221,[N&D1&v3&H2&+0&!R:1]-[C@&D3&v4&H1&+0&!R&z1:2](-[C&D2&v4&H2&+0&!R&z1:3]-[O&D1&v2&H1&+0&!R:4])-[C&D3&v4&H0&+0&!R&z2:5]>>[C&D1&v4&H3&+0&!R&z0:3]-[C&D3&v4&H0&+0&!R&z1:2](=[O&D1&v2&H0&+0&!R:4])-[C&D3&v4&H0&+0&!R&z2:5].[N&D0&v3&H3&+0&!R:1],[186],[1]
222,[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z1:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4].[N&D0&v3&H3&+0&!R:5]>>[N&D1&v3&H2&+0&!R:5]-[C@&D3&v4&H1&+0&!R&z1:2](-[C&D2&v4&H2&+0&!R&z1:1]-[O&D1&v2&H1&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4],[186],[1]
223,[C&D1&v4&H2&+0&!R&z0:1]=[C&D3&v4&H0&+0&!R&z0:2](-[C&D1&v4&H3&+0&!R&z0:3])-[C&D2&v4&H2&+0&!R&z0:4]~[*:5]~[*:6]~[*:7](~[O&D1&v2&H1&+0&!R:8])~[*:9]~[*:10]~[O&D1&v2&H1&+0&!R:11]>>[C&D1&v4&H3&+0&!R&z0:3]-[C&D3&v4&H0&+0&!R&z0:2](-[C&D1&v4&H3&+0&!R&z0:1])=[C&D2&v4&H1&+0&!R&z0:4]~[*:5]~[*:6]~[*:7](~[O&D1&v2&H1&+0&!R:8])~[*:9]~[*:10]~[O&D1&v2&H1&+0&!R:11],[190],[1]
224,[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z0:2](-[C&D1&v4&H3&+0&!R&z0:3])=[C&D2&v4&H1&+0&!R&z0:4]~[*:5]~[*:6]~[*:7](~[O&D1&v2&H1&+0&!R:8])~[*:9]~[*:10]~[O&D1&v2&H1&+0&!R:11]>>[C&D1&v4&H2&+0&!R&z0:3]=[C&D3&v4&H0&+0&!R&z0:2](-[C&D1&v4&H3&+0&!R&z0:1])-[C&D2&v4&H2&+0&!R&z0:4]~[*:5]~[*:6]~[*:7](~[O&D1&v2&H1&+0&!R:8])~[*:9]~[*:10]~[O&D1&v2&H1&+0&!R:11],[190],[1]
225,([S&D2&v2&H0&+0&R:1]-[S&D2&v2&H0&+0&R:2].[S&D2&v2&H0&+0&R:3]-[S&D2&v2&H0&+0&R:4])>>([S&D2&v2&H0&+0&R:1]-[S&D2&v2&H0&+0&R:4].[S&D2&v2&H0&+0&R:3]-[S&D2&v2&H0&+0&R:2]),"[191, 191, 512, 512]","[1, 1, 1, 1]"
226,[C&D2&v4&H1&+0&!R&z0:1]-[C@&D3&v4&H1&+0&R&z0:2]1-[C@@&D3&v4&H1&+0&R&z0:3](-[C&D2&v4&H2&+0&!R&z0:4])-[C@@&D3&v4&H1&+0&R&z1:5]2-[C&D2&v4&H2&+0&R&z0:6]-[C@@&D3&v4&H1&+0&R&z1:7]-1-[O&D2&v2&H0&+0&R:8]-[O&D2&v2&H0&+0&R:9]-2>>[C&D2&v4&H1&+0&!R&z0:1]-[C@@&D3&v4&H1&+0&R&z0:2]1-[C&D3&v4&H0&+0&R&z1:7](=[O&D1&v2&H0&+0&!R:8])-[C&D2&v4&H2&+0&R&z0:6]-[C@@&D3&v4&H1&+0&R&z1:5](-[O&D1&v2&H1&+0&!R:9])-[C@&D3&v4&H1&+0&R&z0:3]-1-[C&D2&v4&H2&+0&!R&z0:4],"[192, 192]","[2, 1]"
227,[C&D2&v4&H1&+0&!R&z0:1]-[C@@&D3&v4&H1&+0&R&z0:2]1-[C&D3&v4&H0&+0&R&z1:3](=[O&D1&v2&H0&+0&!R:4])-[C&D2&v4&H2&+0&R&z0:5]-[C@@&D3&v4&H1&+0&R&z1:6](-[O&D1&v2&H1&+0&!R:7])-[C@&D3&v4&H1&+0&R&z0:8]-1-[C&D2&v4&H2&+0&!R&z0:9]>>[C&D2&v4&H1&+0&!R&z0:1]-[C@&D3&v4&H1&+0&R&z0:2]1-[C@@&D3&v4&H1&+0&R&z0:8](-[C&D2&v4&H2&+0&!R&z0:9])-[C@@&D3&v4&H1&+0&R&z1:6]2-[C&D2&v4&H2&+0&R&z0:5]-[C@@&D3&v4&H1&+0&R&z1:3]-1-[O&D2&v2&H0&+0&R:4]-[O&D2&v2&H0&+0&R:7]-2,"[192, 192]","[2, 1]"
228,[C&D3&v4&H0&+0&R&z0:1]1=[C&D3&v4&H0&+0&R&z0:2]-[C&D3&v4&H0&+0&R&z1:3]=[N&D2&v3&H0&+0&R:4]-[C@@&D4&v4&H0&+0&R&z1:5]-1(-[C&D1&v4&H3&+0&!R&z0:6])-[C&D2&v4&H2&+0&R&z0:7]>>[C&D2&v4&H2&+0&R&z0:7]-[C&D3&v4&H0&+0&R&z1:5]1=[N&D2&v3&H0&+0&R:4]-[C&D3&v4&H0&+0&R&z1:3]=[C&D3&v4&H0&+0&R&z0:2]-[C&D4&v4&H0&+0&R&z0:1]-1-[C&D1&v4&H3&+0&!R&z0:6],[193],[1]
229,[C&D2&v4&H2&+0&R&z0:1]-[C&D3&v4&H0&+0&R&z1:2]1=[N&D2&v3&H0&+0&R:3]-[C&D3&v4&H0&+0&R&z1:4]=[C&D3&v4&H0&+0&R&z0:5]-[C&D4&v4&H0&+0&R&z0:6]-1-[C&D1&v4&H3&+0&!R&z0:7]>>[C&D3&v4&H0&+0&R&z0:6]1=[C&D3&v4&H0&+0&R&z0:5]-[C&D3&v4&H0&+0&R&z1:4]=[N&D2&v3&H0&+0&R:3]-[C@@&D4&v4&H0&+0&R&z1:2]-1(-[C&D1&v4&H3&+0&!R&z0:7])-[C&D2&v4&H2&+0&R&z0:1],[193],[1]
230,([C&D3&v4&H0&+0&!R&z1:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[c&D3&v4&H0&+0&R&z0:4].[O&D1&v2&H1&+0&!R:5])>>[C&D3&v4&H0&+0&R&z1:1]-[C&D2&v4&H2&+0&R&z0:2]-[C&D3&v4&H1&+0&R&z1:3](-[c&D3&v4&H0&+0&R&z0:4])-[O&D2&v2&H0&+0&R:5],[196],[1]
231,[C&D3&v4&H0&+0&R&z1:1]-[C&D2&v4&H2&+0&R&z0:2]-[C&D3&v4&H1&+0&R&z1:3](-[c&D3&v4&H0&+0&R&z0:4])-[O&D2&v2&H0&+0&R:5]>>([C&D3&v4&H0&+0&!R&z1:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[c&D3&v4&H0&+0&R&z0:4].[O&D1&v2&H1&+0&!R:5]),[196],[1]
232,[C&D3&v4&H0&+0&!R&z2:1]-[O&D1&v2&H1&+0&!R:2].[O&D1&v2&H1&+0&!R:3].[P&D4&v5&H0&+0&!R:4](-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6]~[*:7]~[*:8]~[*:9]~[O&D1&v2&H1&+0&!R:10]>>[*:7](~[O&D1&v2&H1&+0&!R:6])~[*:8]~[*:9]~[O&D1&v2&H1&+0&!R:10].[O&D2&v2&H0&+0&!R:3]-[C&D3&v4&H0&+0&!R&z2:1].[P&D4&v5&H0&+0&!R:4](-[O&D1&v2&H1&+0&!R:2])-[O&D1&v2&H1&+0&!R:5],[197],[1]
233,[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4]~[O&D1&v2&H1&+0&!R:5].[O&D2&v2&H0&+0&!R:6]-[C&D3&v4&H0&+0&!R&z2:7].[P&D4&v5&H0&+0&!R:8](-[O&D1&v2&H1&+0&!R:9])-[O&D1&v2&H1&+0&!R:10]>>[C&D3&v4&H0&+0&!R&z2:7]-[O&D1&v2&H1&+0&!R:9].[O&D1&v2&H1&+0&!R:6].[P&D4&v5&H0&+0&!R:8](-[O&D1&v2&H1&+0&!R:10])-[O&D2&v2&H0&+0&!R:2]~[*:1]~[*:3]~[*:4]~[O&D1&v2&H1&+0&!R:5],[197],[1]
234,[C&D3&v4&H0&+0&!R&z3:1]-[O&D1&v2&H1&+0&!R:2].[P&D4&v5&H0&+0&!R:3](=[O&D1&v2&H0&+0&!R:4])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6].[S&D1&v2&H1&+0&!R:7]>>[C&D3&v4&H0&+0&!R&z3:1]-[S&D2&v2&H0&+0&!R:7].[O&D1&v2&H1&+0&!R:6].[P&D4&v5&H0&+0&!R:3](=[O&D1&v2&H0&+0&!R:4])(-[O&D1&v2&H1&+0&!R:2])-[O&D1&v2&H1&+0&!R:5],[198],[1]
235,[C&D3&v4&H0&+0&!R&z3:1]-[S&D2&v2&H0&+0&!R:2].[O&D1&v2&H1&+0&!R:3].[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])(-[O&D1&v2&H1&+0&!R:6])-[O&D1&v2&H1&+0&!R:7]>>[C&D3&v4&H0&+0&!R&z3:1]-[O&D1&v2&H1&+0&!R:6].[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])(-[O&D1&v2&H1&+0&!R:7])-[O&D2&v2&H0&+0&!R:3].[S&D1&v2&H1&+0&!R:2],[198],[1]
236,[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H0&+0&!R:5])~[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7]-[O&D1&v2&H1&+0&!R:8].[C&D3&v4&H0&+0&!R&z2:9](=[O&D1&v2&H0&+0&!R:10])-[O&D1&v2&H1&+0&!R:11].[N&D1&v3&H2&+0&!R:12]>>[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H0&+0&!R:5])~[O&D1&v2&H1&+0&!R:6].[C&D3&v4&H0&+0&!R&z2:9](=[O&D1&v2&H0&+0&!R:10])-[N&D2&v3&H1&+0&!R:12].[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:11],[199],[1]
237,[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H0&+0&!R:5])~[O&D1&v2&H1&+0&!R:6].[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[N&D2&v3&H1&+0&!R:9].[P&D4&v5&H0&+0&!R:10](-[O&D1&v2&H1&+0&!R:11])-[O&D1&v2&H1&+0&!R:12]>>[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H0&+0&!R:5])~[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:10]-[O&D1&v2&H1&+0&!R:11].[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[O&D1&v2&H1&+0&!R:12].[N&D1&v3&H2&+0&!R:9],[199],[1]
238,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:3].[N&D0&v3&H3&+0&!R:4].[P&D4&v5&H0&+0&!R:5](=[O&D1&v2&H0&+0&!R:6])-[O&D2&v2&H0&+0&!R:7]~[*:8](~[O&D1&v2&H1&+0&!R:9])~[*:10]~[*:11](~[O&D1&v2&H1&+0&!R:12])~[O&D1&v2&H1&+0&!R:13]>>[*:8](~[O&D1&v2&H1&+0&!R:7])(~[O&D1&v2&H1&+0&!R:9])~[*:10]~[*:11](~[O&D1&v2&H1&+0&!R:12])~[O&D1&v2&H1&+0&!R:13].[N&D1&v3&H2&+0&!R:4]-[C&D3&v4&H0&+0&!R&z2:1]=[O&D1&v2&H0&+0&!R:2].[P&D4&v5&H0&+0&!R:5](=[O&D1&v2&H0&+0&!R:6])-[O&D1&v2&H1&+0&!R:3],[200],[1]
239,[*:1](~[O&D1&v2&H1&+0&!R:2])(~[O&D1&v2&H1&+0&!R:3])~[*:4]~[*:5](~[O&D1&v2&H1&+0&!R:6])~[O&D1&v2&H1&+0&!R:7].[N&D1&v3&H2&+0&!R:8]-[C&D3&v4&H0&+0&!R&z2:9]=[O&D1&v2&H0&+0&!R:10].[P&D4&v5&H0&+0&!R:11](=[O&D1&v2&H0&+0&!R:12])-[O&D1&v2&H1&+0&!R:13]>>[C&D3&v4&H0&+0&!R&z2:9](=[O&D1&v2&H0&+0&!R:10])-[O&D1&v2&H1&+0&!R:13].[N&D0&v3&H3&+0&!R:8].[P&D4&v5&H0&+0&!R:11](=[O&D1&v2&H0&+0&!R:12])-[O&D2&v2&H0&+0&!R:2]~[*:1](~[O&D1&v2&H1&+0&!R:3])~[*:4]~[*:5](~[O&D1&v2&H1&+0&!R:6])~[O&D1&v2&H1&+0&!R:7],[200],[1]
240,[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7]-[O&D1&v2&H1&+0&!R:8].[C&D2&v4&H2&+0&!R&z0:9]-[C&D3&v4&H0&+0&!R&z2:10]=[O&D1&v2&H0&+0&!R:11].[O&D1&v2&H0&+0&!R:12]=[C&D3&v4&H0&+0&!R&z3:13](-[O&D1&v2&H1&+0&!R:14])-[O&D1&v2&H1&+0&!R:15]>>[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D1&v2&H1&+0&!R:6].[C&D3&v4&H1&+0&!R&z0:9](-[C&D3&v4&H0&+0&!R&z2:13](=[O&D1&v2&H0&+0&!R:14])-[O&D1&v2&H1&+0&!R:15])-[C&D3&v4&H0&+0&!R&z2:10]=[O&D1&v2&H0&+0&!R:11].[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:12],[201],[1]
241,[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D1&v2&H1&+0&!R:6].[C&D3&v4&H1&+0&!R&z0:7](-[C&D3&v4&H0&+0&!R&z2:8](=[O&D1&v2&H0&+0&!R:9])-[O&D1&v2&H1&+0&!R:10])-[C&D3&v4&H0&+0&!R&z2:11]=[O&D1&v2&H0&+0&!R:12].[P&D4&v5&H0&+0&!R:13](-[O&D1&v2&H1&+0&!R:14])-[O&D1&v2&H1&+0&!R:15]>>[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:13]-[O&D1&v2&H1&+0&!R:14].[C&D2&v4&H2&+0&!R&z0:7]-[C&D3&v4&H0&+0&!R&z2:11]=[O&D1&v2&H0&+0&!R:12].[O&D1&v2&H0&+0&!R:15]=[C&D3&v4&H0&+0&!R&z3:8](-[O&D1&v2&H1&+0&!R:9])-[O&D1&v2&H1&+0&!R:10],[201],[1]
